season,week,date,firstDownDiff,netPassYdsDiff,totalYdsDiff,turnoverDiff,totalPlaysDiff,rushAttDiff,rushYdsDiff,rushTDDiff,passCompDiff,passAttDiff,passYdsDiff,passTDDiff,passIntDiff,timesSackedDiff,sackYdsLostDiff,fumDiff,fumLostDiff,numPenDiff,penYdsDiff,thirdConvDiff,thirdAttDiff,thirdPercDiff,fourthConvDiff,fourthAttDiff,fourthPercDiff,topDiff,eloDiff,winner
2014,2,2014-09-14,-10,-8,25,-2,-15,12,33,0,-15,-23,-39,0,-1,-4,-31,-1,-1,3,20,0,-1,0.020833333333333315,-1,-4,NA,-2.5600000000000023,-41.01800000000003,Home
2014,7,2014-10-19,6,137,97,2,8,-10,-40,0,16,17,126,1,-1,1,-11,4,3,1,-2,-1,-4,0.020833333333333315,1,1,NA,-4.760000000000002,16.53800000000001,Home
2014,6,2014-10-12,-3,-78,-60,3,0,-4,18,1,-3,1,-62,-2,1,3,16,2,2,-1,47,1,0,0.06666666666666665,1,2,NA,-0.6599999999999966,-135.664,Away
2014,12,2014-11-24,10,94,118,-1,5,10,24,2,7,1,65,2,-1,-6,-29,0,0,-5,-36,4,-2,0.3384615384615384,-1,0,-1,1.7999999999999972,77.202,Home
2014,18,2015-01-03,17,147,308,0,27,26,161,0,2,4,116,1,-1,-3,-31,0,1,1,42,2,3,0.08333333333333331,0,2,NA,14.200000000000003,-45.598000000000184,Home
2014,11,2014-11-16,0,25,45,1,-10,-2,20,0,-8,-8,24,1,2,0,-1,-1,-1,-4,-43,-2,-2,-0.10256410256410253,0,0,NA,-3.9399999999999977,41.37300000000005,Away
2014,5,2014-10-05,5,-31,-25,-1,1,4,6,0,-9,-1,-34,0,-1,-2,-3,0,0,-7,-49,0,-1,0.03205128205128205,0,-1,NA,-5.959999999999997,38.82899999999995,Home
2014,16,2014-12-21,19,51,176,1,31,23,125,1,8,10,35,0,0,-2,-16,2,1,-1,0,6,4,0.3125,0,0,NA,16.099999999999998,89.61300000000006,Home
2014,2,2014-09-14,-1,-2,-10,-3,-8,6,-8,1,-5,-14,-10,0,-1,0,-8,-3,-2,-1,12,-3,-3,-0.15000000000000002,-1,-2,NA,-1.3599999999999994,92.47299999999996,Home
2014,9,2014-10-30,-12,-148,-144,0,-21,-15,4,-2,-14,-6,-146,-1,0,0,2,-2,0,2,31,-1,1,-0.10989010989010989,-1,-1,NA,-10.599999999999998,-50.36799999999994,Away
2014,3,2014-09-21,-4,117,-105,2,-11,-24,-222,-1,7,11,134,0,0,2,17,3,2,-4,14,1,1,0.06060606060606061,0,0,0,-9.299999999999997,91.5920000000001,Away
2014,8,2014-10-26,-2,-39,-44,0,-3,5,-5,0,-8,-10,-28,-1,0,2,11,2,0,-3,-21,-2,-1,-0.16363636363636364,1,2,NA,2,-105.51699999999983,Away
2014,15,2014-12-14,13,133,105,-2,21,9,-28,-1,12,12,123,0,-1,0,-10,0,-1,0,-4,0,1,-0.03205128205128205,0,0,NA,14.760000000000002,142.577,Home
2014,1,2014-09-07,14,174,67,2,13,-15,-107,-1,18,27,176,1,1,1,2,0,1,-5,-65,1,0,0.08333333333333337,0,0,NA,4.170000000000002,37.3900000000001,Away
2014,14,2014-12-04,2,138,-21,2,-1,-20,-159,0,11,20,136,-1,1,-1,-2,1,1,1,-43,-5,-4,-0.3,1,1,0,-4.939999999999998,-84.87699999999995,Away
2014,16,2014-12-21,-5,-59,-133,-2,-6,-4,-74,-2,1,0,-62,2,-1,-2,-3,-2,-1,-2,26,0,2,-0.05128205128205132,-1,1,-0.6666666666666667,-3.8599999999999994,-167.56100000000015,Away
2014,4,2014-09-28,12,-41,138,2,30,23,179,-1,1,7,-37,-2,2,0,4,3,0,-3,-24,3,3,0.13636363636363635,2,3,NA,12.739999999999998,55.36700000000019,Away
2014,7,2014-10-19,-10,-84,-169,3,-18,-19,-85,0,-4,2,-87,-1,1,-1,-3,3,2,-5,-69,1,1,0.05303030303030304,1,2,-0.33333333333333337,-14.739999999999998,54.603999999999814,Away
2014,11,2014-11-16,14,183,225,1,28,15,42,0,13,15,172,2,1,-2,-11,0,0,5,42,8,6,0.40641711229946526,0,1,-0.33333333333333337,17.26,-23.15000000000009,Home
2014,15,2014-12-15,-9,-207,-165,2,-6,-6,42,-1,-12,-5,-181,-1,3,5,26,-1,-1,6,49,-2,1,-0.196969696969697,0,2,NA,-7.040000000000003,-48.97600000000011,Away
2014,12,2014-11-23,-5,-189,-163,-3,-19,4,26,2,-8,-21,-211,0,-2,-2,-22,-3,-1,-3,-42,-3,-1,-0.16176470588235292,0,-1,NA,-0.3400000000000034,96.03500000000008,Home
2014,2,2014-09-14,2,90,163,-3,4,26,73,2,-8,-20,71,0,-3,-2,-19,0,0,0,-1,3,2,0.17857142857142855,-1,-2,NA,5.959999999999997,108.56500000000005,Home
2014,8,2014-10-26,1,52,56,0,3,8,4,1,4,-6,71,0,-1,1,19,1,1,-1,-11,3,1,0.18681318681318676,0,-2,0.6666666666666667,1.4600000000000009,-37.923,Home
2014,6,2014-10-12,0,36,82,1,-5,-3,46,0,4,-3,39,0,1,1,3,0,0,5,59,2,-1,0.15441176470588236,-2,-2,NA,-4,35.92899999999986,Away
2014,10,2014-11-06,-10,-119,-203,3,-12,-30,-84,-3,-2,16,-105,0,3,2,14,0,0,1,-7,-4,1,-0.26102941176470584,1,1,NA,-11.64,146.66700000000014,Away
2014,16,2014-12-22,-2,-154,-32,-2,-3,18,122,0,-11,-19,-165,0,-3,-2,-11,2,1,1,-27,-3,-1,-0.23484848484848486,1,1,NA,3.259999999999998,-130.096,Home
2014,9,2014-11-02,4,-1,58,1,7,9,59,1,-3,-2,-14,0,1,0,-13,1,0,3,5,2,1,0.12820512820512825,0,0,NA,5.459999999999997,261.80899999999997,Home
2014,14,2014-12-07,-9,-28,-135,2,-11,-10,-107,-1,0,-4,-23,-1,0,3,5,3,2,4,34,-5,-5,-0.2272727272727273,0,1,NA,-5.5,48.600999999999885,Away
2014,3,2014-09-21,3,7,-26,-1,-7,3,-33,2,0,-8,-1,1,-1,-2,-8,-2,0,-4,-49,1,-3,0.16666666666666666,-1,-1,-0.5,-2.539999999999999,128.95699999999988,Home
2014,3,2014-09-21,-4,73,-2,-1,-9,-3,-75,1,0,-6,73,0,-1,0,0,1,0,7,62,1,-1,0.12121212121212122,0,-1,NA,-1.8400000000000034,-134.68399999999997,Away
2014,15,2014-12-14,-19,-49,-240,1,-33,-28,-191,-3,-4,-6,-37,0,1,1,12,-3,0,4,27,-6,-4,-0.4,-1,-1,0,-17.74,-114.91200000000003,Away
2014,11,2014-11-16,-5,99,-49,1,-8,-31,-148,0,0,20,119,-1,0,3,20,2,1,3,12,-4,-3,-0.18888888888888888,-1,1,-1,-7.760000000000002,57.75,Away
2014,14,2014-12-07,-9,-136,-114,-2,-13,12,22,0,-11,-23,-158,-2,0,-2,-22,-4,-2,1,45,-1,-1,-0.04583333333333334,-1,-1,NA,3.8599999999999994,-156.31999999999994,Away
2014,2,2014-09-14,-3,-21,-73,-2,3,3,-52,0,-3,1,-33,-1,-1,-1,-12,-1,-1,-1,-9,0,3,-0.10096153846153844,2,2,NA,-3.6599999999999966,-173.08999999999992,Home
2014,8,2014-10-26,-4,-44,-81,-3,-27,4,-37,1,-15,-28,-53,0,-1,-3,-9,-3,-2,-2,-24,-4,-7,-0.14912280701754385,-3,-4,NA,-9.739999999999998,109.35699999999997,Home
2014,6,2014-10-12,-3,-11,9,0,-20,6,20,3,-13,-25,-11,0,-1,-1,0,2,1,0,18,-2,-5,-0.011363636363636354,0,-2,NA,-6.159999999999997,-146.25599999999986,Home
2014,9,2014-11-02,-1,22,-35,0,4,1,-57,0,4,1,40,0,0,2,18,0,0,3,11,1,2,0.023809523809523836,1,1,0.5,-1.0600000000000023,56.86000000000013,Home
2014,9,2014-11-02,-4,-63,-73,1,-6,-4,-10,-1,-4,-1,-66,-2,1,-1,-3,-1,0,-1,-29,-6,-4,-0.32727272727272727,0,1,NA,-2.9399999999999977,-22.909999999999854,Away
2014,18,2015-01-04,-1,-65,-82,-2,-9,-1,-17,0,-9,-11,-30,1,-1,3,35,-1,-1,-2,2,2,3,0.0649350649350649,2,1,1,0.8999999999999986,72.97500000000014,Home
2014,5,2014-10-05,9,162,126,2,19,2,-36,-2,12,16,170,2,0,1,8,2,2,2,21,4,1,0.2637362637362637,-1,-1,NA,4.989999999999998,126.07300000000009,Home
2014,16,2014-12-21,8,22,148,-2,6,30,126,1,-11,-23,26,4,-2,-1,4,0,0,-1,12,0,-3,0.11538461538461536,0,-1,NA,10.959999999999997,-5.524000000000115,Home
2014,10,2014-11-09,-4,-14,66,-2,-6,6,80,-1,-1,-9,-36,3,-1,-3,-22,-2,-1,7,46,0,-1,0.02197802197802201,-2,-4,NA,3.0600000000000023,258.5239999999999,Home
2014,4,2014-09-28,4,-79,7,-3,6,22,86,2,-10,-15,-78,1,-1,-1,1,0,-2,3,30,4,4,0.17142857142857137,-1,-2,NA,9.5,-23.948000000000093,Home
2014,7,2014-10-19,0,19,71,-1,1,9,52,1,-4,-10,31,0,1,2,12,-2,-2,0,6,4,1,0.25824175824175827,-1,-1,NA,7.640000000000001,106.92399999999998,Home
2014,13,2014-11-27,-10,-34,-197,2,-17,-20,-163,-1,-2,0,-18,-1,2,3,16,-1,0,2,22,-4,-3,-0.2,0,1,NA,-0.8400000000000034,-6.717000000000098,Away
2014,1,2014-09-07,7,63,63,4,9,-7,0,0,7,14,80,-1,3,2,17,3,1,-1,-6,-2,-3,-0.02777777777777779,1,1,NA,2.799999999999997,-146.72199999999998,Away
2014,8,2014-10-27,1,-62,-14,1,0,-6,48,-2,-4,4,-21,2,-1,2,41,4,2,-3,-10,-1,-2,-0.011904761904761862,-1,0,-1,-9.580000000000002,253.34699999999998,Away
2014,5,2014-10-05,15,298,353,2,20,9,55,0,19,13,280,3,2,-2,-18,-1,0,4,52,4,0,0.25,0,0,NA,10.560000000000002,27.815000000000055,Home
2014,14,2014-12-07,-9,-168,-109,0,-28,13,59,2,-24,-37,-182,-1,0,-4,-14,-1,0,-6,-53,-5,-6,-0.16249999999999998,-2,-3,NA,-6.959999999999997,169.79999999999995,Home
2014,19,2015-01-11,-4,-65,-76,-1,-3,-8,-11,-1,-1,3,-54,-1,-2,2,11,1,1,-8,-59,-1,3,-0.13461538461538464,1,2,NA,-8.040000000000003,71.33300000000008,Away
2014,1,2014-09-07,0,-95,-47,-2,-1,18,48,0,-13,-17,-101,1,-2,-2,-6,1,0,-2,25,3,1,0.1923076923076923,-2,-4,NA,4.799999999999997,83.87199999999984,Home
2014,2,2014-09-14,-9,-10,-55,0,-29,-12,-45,-2,-5,-16,-13,3,0,-1,-3,-1,0,4,9,-8,-8,-0.3125,1,0,1,-12.459999999999997,170.40899999999988,Home
2014,8,2014-10-23,5,41,119,-2,7,15,78,2,-5,-6,34,0,-2,-2,-7,2,0,2,-6,4,3,0.2153846153846154,-1,-1,NA,1.5399999999999991,80.93000000000006,Home
2014,12,2014-11-23,4,33,137,0,13,14,104,-1,2,-1,29,1,-1,0,-4,-2,1,3,48,5,5,0.1923076923076923,0,0,0,8.560000000000002,84.34500000000003,Home
2014,17,2014-12-28,15,177,252,-1,17,16,75,3,5,3,154,0,-1,-2,-23,0,0,-8,-70,2,0,0.13333333333333336,1,0,1,6.040000000000003,335.79399999999987,Home
2014,7,2014-10-19,1,56,109,-1,-14,9,53,2,-5,-19,17,2,-1,-4,-39,1,0,2,13,2,-4,0.3247863247863248,-1,-2,NA,-4.040000000000003,19.679000000000087,Home
2014,8,2014-10-26,0,112,94,0,15,-3,-18,-1,4,20,97,0,0,-2,-15,-1,0,3,46,4,7,0.033333333333333326,0,0,NA,1.8400000000000034,136.1400000000001,Home
2014,5,2014-10-05,-6,-90,-70,1,-10,-2,20,0,-12,-12,-77,0,0,4,13,0,1,-3,-12,-4,-5,-0.2215909090909091,0,0,NA,-4.640000000000001,67.18299999999999,Away
2014,13,2014-11-27,10,127,205,-1,11,15,78,2,3,-3,110,0,-2,-1,-17,2,1,0,-3,0,0,0,1,2,NA,6.840000000000003,62.60799999999995,Home
2014,3,2014-09-21,7,91,130,2,23,16,39,1,6,7,84,-1,2,0,-7,0,0,1,10,7,8,0.21111111111111114,0,-1,NA,16.439999999999998,-21.152000000000044,Home
2014,10,2014-11-09,-1,110,123,-1,4,0,13,0,0,4,100,1,0,0,-10,-3,-1,5,54,-2,-2,-0.10714285714285715,2,3,NA,3.1400000000000006,-3.936000000000149,Home
2014,15,2014-12-14,-10,-131,-127,-2,-16,1,4,-1,-14,-13,-162,0,-2,-4,-31,-1,0,2,10,-2,0,-0.18181818181818182,-1,-2,NA,-9.439999999999998,90.75199999999995,Home
2014,7,2014-10-19,-4,-50,-64,0,0,3,-14,1,-1,-5,-43,0,1,2,7,-1,-1,-3,-63,4,3,0.21666666666666667,-1,-2,NA,4.599999999999998,-4.994999999999891,Home
2014,1,2014-09-08,4,197,220,-2,6,8,23,1,4,-1,183,1,-2,-1,-14,1,0,4,60,7,2,0.43589743589743585,-2,-3,NA,12.14,-22.585000000000036,Home
2014,14,2014-12-07,7,87,174,-2,10,17,87,1,6,-5,61,1,-2,-2,-26,2,0,4,72,3,1,0.18095238095238098,0,1,0,13.159999999999997,203.20799999999986,Home
2014,14,2014-12-08,2,-51,37,-1,3,6,88,1,0,-3,-48,-1,-1,0,3,1,0,2,29,2,1,0.12878787878787884,-3,-2,-1,6.040000000000003,174.09299999999985,Home
2014,7,2014-10-19,-1,18,32,-1,-11,5,14,2,-3,-15,7,1,-1,-1,-11,1,0,-4,-41,0,-1,0.03030303030303033,0,-1,NA,-0.35999999999999943,12.15300000000002,Home
2014,10,2014-11-09,0,63,140,-2,-4,8,77,0,-4,-8,36,5,-2,-4,-27,-1,0,-6,-113,3,1,0.21153846153846156,2,-2,1,-0.6400000000000006,97.15400000000022,Home
2014,19,2015-01-11,2,127,101,0,15,1,-26,-1,9,16,125,1,0,-2,-2,0,0,5,52,5,6,0.1428571428571429,0,-1,NA,-1.2999999999999972,-2.589999999999918,Home
2014,17,2014-12-28,1,23,64,1,-4,15,41,1,-2,-18,15,-1,0,-1,-8,0,1,-5,-13,4,2,0.2517482517482518,-1,-2,-0.3333333333333333,8.599999999999998,48.610999999999876,Home
2014,5,2014-10-02,-5,-24,21,-2,-23,3,45,1,-7,-22,-44,3,-1,-4,-20,-1,-1,-4,-61,-1,-4,0.03030303030303033,-1,-2,NA,-4.299999999999997,31.027999999999793,Home
2014,13,2014-11-30,4,112,158,0,16,11,46,-1,2,3,123,0,0,2,11,1,0,0,-3,6,7,0.18823529411764706,-1,-1,NA,13.159999999999997,-106.10099999999989,Home
2014,2,2014-09-14,6,144,77,0,-3,-15,-67,-2,9,10,170,2,-1,2,26,2,1,-4,-48,-1,-3,0.02941176470588236,-2,-3,NA,-0.8599999999999994,13.799999999999955,Home
2014,11,2014-11-16,3,45,46,-4,-14,-6,1,1,-2,-6,21,1,-2,-2,-24,-2,-2,-2,-1,3,-1,0.23809523809523808,-2,-3,NA,5.400000000000002,-27.991999999999962,Home
2014,16,2014-12-21,3,12,102,-2,13,22,90,0,0,-7,-5,-1,-2,-2,-17,0,0,0,13,3,6,0.06666666666666665,0,-2,NA,9.939999999999998,-145.625,Home
2014,4,2014-09-28,2,44,-15,1,-6,0,-59,0,4,-7,43,-1,0,1,-1,1,1,0,50,0,-2,0.04464285714285715,0,0,NA,1.8599999999999994,-62.319999999999936,Home
2014,12,2014-11-23,-6,-49,-124,0,-13,-24,-75,-1,-3,10,-44,-1,0,1,5,-1,0,-3,-45,-7,-6,-0.26428571428571435,2,2,0.6666666666666666,-18.340000000000003,-99.89499999999998,Away
2014,6,2014-10-09,-9,-167,-124,0,-30,-11,43,1,-10,-21,-158,-2,-1,2,9,1,1,0,15,-7,-8,-0.375,0,1,NA,-13.64,-140.462,Away
2014,17,2014-12-28,11,123,125,2,24,25,2,1,10,1,108,1,1,-2,-15,0,1,2,30,10,7,0.5555555555555556,-1,-2,NA,19.599999999999998,210.30500000000006,Home
2014,9,2014-11-02,-15,-111,-183,-3,-20,-13,-72,-1,-11,-7,-123,-1,-2,0,-12,0,-1,2,-1,-4,-3,-0.17788461538461536,-2,-1,-1,-4.439999999999998,-131.6980000000001,Away
2014,13,2014-11-30,5,121,137,-3,13,14,16,0,5,2,83,4,-3,-3,-38,0,0,-1,-26,8,8,0.3137254901960785,1,1,NA,6.540000000000003,83.73299999999995,Home
2014,1,2014-09-07,-4,-35,-51,-1,-7,11,-16,-1,-15,-15,-61,1,0,-3,-26,-1,-1,-1,-26,4,2,0.25,0,-1,NA,-1.7999999999999972,-14.615000000000009,Home
2014,5,2014-10-05,11,108,145,1,23,15,37,0,10,11,77,1,1,-3,-31,2,0,1,47,6,4,0.37575757575757573,-1,-2,-0.3333333333333333,17.439999999999998,-19.93100000000004,Home
2014,18,2015-01-04,8,224,228,0,11,4,4,0,13,9,221,1,0,-2,-3,1,0,3,21,0,-1,0.028571428571428525,0,0,NA,8.340000000000003,3.95900000000006,Home
2014,7,2014-10-19,19,232,371,2,24,22,139,1,9,4,218,2,0,-2,-14,1,2,4,37,4,0,0.3076923076923077,0,-1,NA,19.439999999999998,3.8479999999999563,Home
2014,15,2014-12-14,6,16,-11,0,-3,-13,-27,0,5,9,30,2,0,1,14,-1,0,-1,-21,-3,-4,-0.14583333333333334,0,-3,NA,-2.1599999999999966,116.14499999999998,Home
2014,12,2014-11-23,13,100,195,1,18,12,95,1,6,5,107,1,-1,1,7,4,2,0,11,6,5,0.27941176470588236,0,-1,NA,8.159999999999997,283.6619999999998,Home
2014,11,2014-11-16,-16,46,-181,-1,-18,-28,-227,-4,4,9,46,0,-1,1,0,1,0,-1,-26,-4,2,-0.4335664335664336,1,3,NA,-8.700000000000003,-78.66499999999996,Away
2014,2,2014-09-15,1,-159,-117,1,8,11,42,-2,-1,-3,-159,2,0,0,0,2,1,-7,-20,-1,0,-0.08333333333333337,1,1,NA,12.5,-10.468999999999824,Away
2014,4,2014-09-28,15,217,237,-2,35,25,20,0,15,13,199,3,-1,-3,-18,-2,-1,5,20,6,5,0.3888888888888889,0,0,NA,24.700000000000003,79.93799999999987,Home
2014,13,2014-11-30,-5,20,62,2,-25,0,42,1,-12,-20,-22,2,1,-5,-42,-2,1,0,16,0,-7,0.2916666666666667,0,-2,NA,-12.159999999999997,246.317,Home
2014,7,2014-10-19,7,-46,70,0,-6,5,116,2,1,-10,-56,1,2,-1,-10,-2,-2,-5,-25,1,-1,0.07720588235294118,0,-3,NA,3.1000000000000014,-156.57000000000016,Home
2014,14,2014-12-07,-2,53,-42,1,3,-21,-95,-3,7,21,70,1,1,3,17,-1,0,-1,-24,2,1,0.11904761904761904,-2,0,-1,-4.959999999999997,-165.471,Away
2014,3,2014-09-21,-9,-146,-185,3,-19,-9,-39,0,-15,-12,-134,-2,2,2,12,1,1,-6,-31,-4,-4,-0.17142857142857137,0,-1,NA,-14.099999999999998,-186.49399999999991,Away
2014,8,2014-10-26,2,23,51,2,12,6,28,0,2,5,25,0,1,1,2,1,1,-1,-15,1,3,-0.016666666666666663,2,2,NA,4.760000000000002,-170.89199999999983,Away
2014,13,2014-11-30,-4,-73,-71,-3,-9,-13,2,-2,-3,1,-53,0,0,3,20,-3,-3,1,9,-4,-3,-0.21666666666666667,0,0,NA,-9.299999999999997,-139.06299999999987,Home
2014,5,2014-10-05,-8,-74,-129,1,-16,-13,-55,0,-4,0,-82,-1,2,-3,-8,2,-1,-3,-16,-5,-4,-0.25,1,1,NA,-10.560000000000002,-236.43100000000004,Away
2014,16,2014-12-18,-2,-151,-69,0,-11,-3,82,2,-10,-8,-163,0,0,0,-12,1,0,-4,-22,-2,-2,-0.08205128205128204,0,-1,NA,-9.739999999999998,-15.532000000000153,Home
2014,13,2014-11-30,-10,-64,-237,2,-36,-30,-173,0,-2,-11,-26,0,1,5,38,1,1,0,3,-8,-12,-0.31746031746031744,-1,0,-0.5,-17.560000000000002,-68.79899999999998,Away
2014,17,2014-12-28,-6,-109,-110,-3,-9,1,-1,-1,-4,-7,-134,0,-2,-3,-25,0,-1,-3,-21,0,1,-0.015151515151515166,-1,-3,NA,-2.700000000000003,-17.71900000000005,Home
2014,8,2014-10-26,10,99,155,0,13,14,56,3,10,4,63,-1,-1,-5,-36,2,1,-1,-17,3,1,0.2272727272727273,0,-1,NA,11.260000000000002,97.58900000000017,Home
2014,4,2014-09-29,13,21,153,-3,17,22,132,1,0,-4,19,1,-2,-1,-2,-2,-1,1,5,5,3,0.36111111111111116,0,0,NA,12.900000000000002,-129.07799999999997,Home
2014,9,2014-11-02,1,-29,-55,0,-13,-6,-26,1,-3,-5,-36,1,0,-2,-7,0,0,-2,-20,4,1,0.2820512820512821,-2,-5,NA,-3.1599999999999966,207.0820000000001,Home
2014,15,2014-12-14,-1,93,108,0,-18,10,15,1,-9,-25,75,1,0,-3,-18,0,0,1,9,-2,-5,-0.04700854700854701,0,-1,NA,0,212.63300000000004,Home
2014,11,2014-11-16,-5,-60,-74,2,-25,-7,-14,3,-9,-16,-70,-2,0,-2,-10,2,2,-5,-44,-3,-6,-0.08333333333333337,0,-3,NA,-11.900000000000002,-70.19999999999982,Home
2014,1,2014-09-07,-9,-65,-160,3,-19,-21,-95,0,-3,2,-64,-1,3,0,1,-1,0,-9,-85,-6,-4,-0.3541666666666667,1,2,NA,-15.459999999999997,36.69200000000001,Away
2014,15,2014-12-14,2,6,-49,2,0,-18,-55,0,10,19,-1,0,2,-1,-7,-1,0,1,-6,3,1,0.21153846153846156,0,0,NA,-5.459999999999997,-122.03199999999993,Away
2014,4,2014-09-28,-2,130,87,-3,-4,-5,-43,-1,0,2,123,2,-2,-1,-7,0,-1,4,25,0,2,-0.0803571428571429,0,-2,NA,-1.1400000000000006,302.3810000000001,Home
2014,7,2014-10-19,-3,-29,-114,1,-21,-23,-85,-1,-2,3,-16,1,1,-1,13,1,0,-3,-24,-4,-4,-0.2,0,0,NA,-18,100.97399999999993,Away
2014,12,2014-11-23,3,72,93,0,-1,-2,21,0,10,-1,74,0,-1,2,2,1,1,-1,-5,-2,-2,-0.09523809523809523,-1,-1,NA,2.299999999999997,65.08899999999994,Home
2014,14,2014-12-07,-11,-147,-181,-1,-19,-11,-34,0,-8,-11,-128,-1,0,3,19,0,-1,2,-9,-3,-3,-0.1298076923076923,0,1,NA,-9.099999999999998,-128.548,Away
2014,5,2014-10-05,10,217,288,-1,17,19,71,1,8,-3,214,3,0,1,-3,-1,-1,-7,-18,11,6,0.5833333333333333,0,-1,NA,17.799999999999997,196.2070000000001,Home
2014,11,2014-11-16,9,18,67,-1,13,13,49,0,6,0,21,1,0,0,3,-2,-1,-2,-1,1,0,0.06666666666666665,-1,-1,NA,9.540000000000003,283.11699999999996,Home
2014,2,2014-09-14,12,96,89,-1,35,24,-7,-1,11,12,82,1,0,-1,-14,2,-1,-2,0,7,9,0.21323529411764708,0,-1,NA,24.5,-135.57000000000016,Home
2014,15,2014-12-11,0,80,6,2,-3,-13,-74,0,4,9,90,0,1,1,10,2,1,-2,10,-1,-2,-0.027450980392156876,0,1,NA,-8.799999999999997,-88.12000000000012,Away
2014,3,2014-09-21,7,110,108,1,20,1,-2,-1,12,19,110,1,1,0,0,0,0,5,104,3,3,0.11538461538461542,1,2,NA,5.659999999999997,-40.432000000000016,Away
2014,11,2014-11-16,-5,-163,-60,-2,-1,23,103,0,-14,-25,-169,0,-2,1,-6,1,0,-5,-37,2,5,0.019607843137254943,0,-3,NA,11.659999999999997,-231.29999999999995,Home
2014,1,2014-09-07,-3,76,-37,2,6,-10,-113,-1,7,11,103,-2,2,5,27,2,0,6,61,1,2,0.0357142857142857,0,0,NA,3.4399999999999977,37.92599999999993,Away
2014,16,2014-12-21,4,-105,-127,3,-13,-14,-22,0,-1,0,-101,-1,1,1,4,2,2,-3,-73,-7,-11,-0.303921568627451,0,0,NA,-9.560000000000002,44.315000000000055,Away
2014,13,2014-11-30,0,-7,104,-5,-26,5,111,4,-16,-26,-47,2,-3,-5,-40,-1,-2,0,-13,-3,-10,-0.09722222222222221,0,-1,NA,-13.86,187.606,Home
2014,7,2014-10-19,-7,-119,-188,0,-20,-2,-69,0,-5,-15,-140,0,0,-3,-21,1,0,-8,-66,-2,-3,-0.05555555555555558,1,1,NA,-4.799999999999997,-215.29899999999998,Home
2014,6,2014-10-13,2,-127,-123,0,6,-6,4,1,-1,7,-107,-2,1,5,20,0,-1,3,15,-1,0,-0.0714285714285714,0,-2,NA,2.740000000000002,-173.16899999999987,Away
2014,14,2014-12-07,-10,-78,-198,-1,-10,-15,-120,-2,-2,0,-42,-1,-1,5,36,2,0,-1,-6,-1,0,-0.08333333333333337,-1,0,-1,-0.6000000000000014,-22.399000000000115,Away
2014,11,2014-11-13,11,22,93,2,3,5,71,0,4,-5,47,2,0,3,25,2,2,-3,-40,-2,-6,0.0444444444444444,0,-2,NA,4.739999999999998,59.33200000000011,Home
2014,6,2014-10-12,-8,-11,-20,3,-24,-11,-9,1,-4,-11,-20,-1,2,-2,-9,0,1,1,-19,-4,-7,-0.07058823529411762,-1,0,-1,-14.400000000000002,-81.90100000000007,Away
2014,3,2014-09-21,-5,23,-10,-2,-4,-21,-33,-2,2,18,19,-2,0,-1,-4,-3,-2,2,42,-5,-1,-0.29583333333333334,-1,1,-1,-7.400000000000002,30.728000000000065,Away
2014,9,2014-11-02,18,181,263,-4,25,16,82,1,13,13,161,3,-3,-4,-20,0,-1,-4,-32,5,3,0.2987012987012987,0,0,0,12.239999999999998,-80.57899999999995,Home
2014,16,2014-12-21,16,145,136,1,19,1,-9,-1,16,21,137,2,0,-3,-8,2,1,-1,-20,2,1,0.10897435897435892,0,0,NA,6.200000000000003,47.46199999999999,Home
2014,1,2014-09-07,5,-57,45,1,-9,18,102,0,-11,-24,-71,1,1,-3,-14,0,0,-5,-74,2,-4,0.2443438914027149,-2,-4,NA,0.8999999999999986,-141.8520000000001,Home
2014,17,2014-12-28,5,-182,-107,0,4,-14,75,1,2,12,-137,-2,0,6,45,0,0,0,0,-2,-1,-0.12087912087912084,-1,-1,-0.5,-2.539999999999999,156.8420000000001,Away
2014,4,2014-09-28,7,14,118,-1,2,17,104,2,-5,-13,3,0,-2,-2,-11,2,1,-4,-45,-1,-3,0.025974025974025983,1,1,0.5,1.7999999999999972,121.73800000000006,Home
2014,4,2014-09-28,3,29,147,-2,10,22,118,3,-6,-11,19,-3,-2,-1,-10,0,0,1,-10,-4,-2,-0.20512820512820507,1,1,NA,5.739999999999998,-12.35200000000009,Home
2014,13,2014-11-30,-11,-52,-138,-1,-24,-9,-86,0,-3,-14,-56,1,-1,-1,-4,3,0,1,-10,-3,-5,-0.07386363636363635,-1,-1,NA,-11.599999999999998,-16.874000000000024,Home
2014,17,2014-12-28,3,25,47,1,2,12,22,0,-6,-11,37,1,1,1,12,0,0,-4,-25,4,0,0.26666666666666666,-2,-2,-0.6666666666666666,-3.1000000000000014,70.99399999999991,Home
2014,6,2014-10-12,-3,-12,-43,3,-2,-10,-31,-1,4,4,3,-1,3,4,15,1,0,4,20,2,1,0.13736263736263735,-1,-1,-0.5,-4.700000000000003,-35.184000000000196,Away
2014,12,2014-11-23,-4,-11,-54,1,2,-7,-43,-1,2,8,1,0,1,1,12,-1,0,-1,2,-1,2,-0.16083916083916078,1,1,NA,-3.5,-163.27999999999997,Away
2014,2,2014-09-14,1,21,-75,4,2,-18,-96,-1,5,15,53,0,4,5,32,0,0,-8,-105,-1,-3,0.006493506493506496,0,0,0,-3.1400000000000006,-70.84300000000007,Away
